Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Expected_stay_days,Reservation_gap
86100499,F,51,Latino,Grad,<25K,South,Airport Hotels,2,3,1,HB,No,No,No Deposit,Online,No,Check-In,No,0,121,2,31
28653232,M,27,African American,College,50K -- 100K,North,City Hotel,2,1,0,HB,No,No,No Deposit,Direct,No,Check-In,Yes,40,166,1,96
83742408,F,40,caucasian,Mid-School,50K -- 100K,North,City Hotel,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,152,3,77
82466505,M,67,African American,Mid-School,50K -- 100K,East,Resort,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,126,1,89
62983381,F,33,caucasian,College,25K --50K,East,City Hotel,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,119,1,110
24210202,F,23,Latino,Mid-School,25K --50K,South,City Hotel,4,2,0,BB,Yes,Yes,Refundable,Online,No,Check-In,No,0,122,1,64
59850145,M,61,African American,Grad,25K --50K,South,Airport Hotels,5,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,196,1,66
98347850,M,32,Latino,College,25K --50K,South,Resort,5,3,2,BB,Yes,No,No Deposit,Agent,Yes,Check-In,No,0,249,1,54
43019100,M,19,Latino,Grad,50K -- 100K,South,Resort,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,226,1,20
99276903,F,33,African American,College,<25K,North,Airport Hotels,2,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,30,228,1,7
30557290,F,44,African American,Mid-School,>100K,East,Resort,1,2,1,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,135,3,5
12469720,F,51,Asian American,Grad,25K --50K,North,City Hotel,5,1,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,128,1,-1
19440779,M,51,Asian American,College,50K -- 100K,South,City Hotel,3,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,196,3,-3
2239154,F,20,caucasian,Grad,25K --50K,North,Airport Hotels,4,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,162,1,-1
49997740,F,56,African American,High-School,<25K,East,City Hotel,1,1,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,166,2,6
34383826,M,63,caucasian,Mid-School,25K --50K,East,City Hotel,1,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,25,112,1,65
816322,M,18,Asian American,Mid-School,50K -- 100K,West,City Hotel,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,230,2,86
82941308,F,55,caucasian,College,<25K,North,Resort,4,3,1,BB,Yes,No,Non-Refundable,Direct,Yes,Check-In,Yes,5,243,1,-1
40910263,M,65,Asian American,High-School,50K -- 100K,North,Airport Hotels,2,1,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,199,1,42
20209191,F,51,Asian American,College,<25K,South,Airport Hotels,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,139,3,85
85349504,M,68,Latino,Grad,50K -- 100K,North,City Hotel,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,222,1,53
78481765,F,54,caucasian,Grad,<25K,North,City Hotel,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,202,3,289
89006080,F,18,caucasian,High-School,25K --50K,West,Resort,2,2,1,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,20,168,1,111
86495634,F,23,African American,Grad,<25K,South,Resort,2,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,240,1,67
6624391,F,45,African American,College,<25K,West,Resort,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,202,1,6
55512908,M,68,caucasian,Mid-School,50K -- 100K,East,Resort,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,102,2,-1
55385979,F,35,Asian American,College,25K --50K,South,Airport Hotels,1,1,1,BB,Yes,Yes,Refundable,Direct,Yes,Check-In,Yes,25,220,4,109
380789,F,53,caucasian,College,25K --50K,South,Airport Hotels,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,225,2,3
25098291,F,60,caucasian,Mid-School,>100K,East,Resort,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,30,159,3,80
86358355,M,31,Asian American,College,<25K,South,City Hotel,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,247,3,102
6248351,F,42,Asian American,College,25K --50K,West,City Hotel,1,1,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,20,192,1,-1
72056647,F,28,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,150,1,0
65779205,F,67,caucasian,High-School,50K -- 100K,South,Resort,1,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,10,126,1,0
54631509,F,39,caucasian,College,<25K,North,Resort,2,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,No,0,173,2,-1
15615566,F,25,Latino,High-School,>100K,South,Resort,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,234,4,98
30552691,F,18,Latino,College,50K -- 100K,East,Resort,2,1,1,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,243,1,112
36123322,F,40,African American,High-School,<25K,North,City Hotel,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,179,1,279
69945654,F,18,Asian American,Grad,25K --50K,West,Airport Hotels,2,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,108,4,92
91794758,M,25,Latino,College,25K --50K,North,Airport Hotels,1,2,1,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,116,3,391
95680707,M,47,African American,College,25K --50K,South,City Hotel,2,2,1,HB,No,No,No Deposit,Online,No,Check-In,Yes,20,247,3,30
48783306,F,50,caucasian,College,25K --50K,South,Airport Hotels,3,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,15,114,3,79
63229118,M,42,African American,College,25K --50K,East,City Hotel,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,191,1,99
91902144,F,33,African American,High-School,50K -- 100K,South,Airport Hotels,1,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,40,106,2,98
66735769,F,21,caucasian,College,50K -- 100K,South,Resort,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,230,1,16
86450009,M,24,caucasian,College,25K --50K,South,City Hotel,1,2,0,BB,No,No,Refundable,Agent,Yes,Check-In,Yes,10,161,2,66
54849806,M,46,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,2,2,2,BB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,247,1,11
11537366,F,33,African American,Grad,50K -- 100K,East,City Hotel,2,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,40,111,1,76
87773103,M,55,Asian American,Mid-School,25K --50K,East,City Hotel,1,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,179,4,20
74188009,F,68,Asian American,College,>100K,East,City Hotel,5,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,234,1,43
96301918,M,29,Asian American,High-School,>100K,East,Airport Hotels,5,2,1,BB,No,No,Refundable,Direct,No,Check-In,Yes,5,141,2,76
92394493,M,39,caucasian,Grad,>100K,South,Resort,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,156,2,15
42657112,F,46,African American,College,>100K,North,City Hotel,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,15,232,1,102
41168421,M,62,African American,Grad,25K --50K,West,Resort,1,2,2,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,132,1,15
35082664,M,36,Asian American,College,<25K,North,Resort,2,2,0,BB,No,No,Refundable,Online,No,Check-In,Yes,25,113,4,10
46502728,M,22,caucasian,Grad,50K -- 100K,South,Airport Hotels,3,2,2,BB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,10,174,1,76
51861124,M,23,Asian American,Mid-School,>100K,East,Airport Hotels,5,3,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,217,2,88
27735758,M,46,African American,Grad,25K --50K,East,Resort,3,1,0,BB,No,No,Non-Refundable,Agent,Yes,Check-In,No,0,244,1,89
99684453,M,67,Latino,College,>100K,South,Resort,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,245,1,89
23404317,F,51,caucasian,Mid-School,25K --50K,South,Resort,1,2,0,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,171,1,365
17453851,F,41,Asian American,College,25K --50K,North,Airport Hotels,5,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,247,1,248
84880360,F,43,African American,College,>100K,South,City Hotel,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,15,239,2,67
70812295,M,57,African American,College,25K --50K,South,Airport Hotels,1,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,5,225,3,7
83527596,M,58,Latino,Grad,<25K,North,Airport Hotels,3,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,10,231,1,21
72371630,F,37,Latino,High-School,50K -- 100K,East,Airport Hotels,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,182,1,90
32186266,F,69,Asian American,College,<25K,North,Resort,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,202,4,19
20964898,M,38,caucasian,High-School,<25K,South,City Hotel,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,209,2,9
30200798,M,39,Latino,College,50K -- 100K,West,Resort,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,201,1,2
21487036,F,41,African American,Grad,<25K,South,Resort,1,3,2,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,107,1,12
38263951,F,48,Asian American,High-School,<25K,South,Airport Hotels,2,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,15,160,1,107
84434442,M,62,Asian American,College,50K -- 100K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,212,1,90
20693688,F,25,Latino,Grad,50K -- 100K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,20,136,1,36
40467676,F,58,caucasian,College,<25K,North,City Hotel,4,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,20,125,1,20
71008450,M,59,caucasian,Mid-School,<25K,South,Resort,1,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,196,1,105
31931907,F,59,Latino,High-School,25K --50K,East,City Hotel,1,1,0,FB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,149,1,29
57199759,M,66,caucasian,Mid-School,50K -- 100K,North,City Hotel,1,1,0,FB,No,No,No Deposit,Online,No,Check-In,Yes,25,237,2,28
92264645,M,19,Latino,Mid-School,<25K,West,City Hotel,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,223,1,50
76278914,M,55,African American,High-School,25K --50K,West,City Hotel,2,1,1,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,208,1,78
85583467,M,51,Latino,Mid-School,<25K,South,Resort,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,197,1,20
74277729,F,57,African American,Grad,<25K,West,Resort,1,1,1,BB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,138,2,33
38621723,F,65,African American,College,25K --50K,South,Resort,1,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,238,2,76
90236845,M,65,Asian American,High-School,25K --50K,South,Airport Hotels,3,1,2,HB,Yes,No,Refundable,Online,No,Check-In,Yes,10,115,2,29
39965866,F,58,Asian American,Mid-School,>100K,East,Resort,2,2,1,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,20,233,2,76
49587860,F,23,Asian American,College,<25K,East,Airport Hotels,2,2,0,HB,No,No,Refundable,Direct,Yes,Check-In,No,0,197,1,77
61864192,M,43,African American,College,25K --50K,West,City Hotel,2,1,0,HB,No,No,Refundable,Direct,Yes,Check-In,No,0,114,1,43
26148585,M,69,Asian American,Mid-School,>100K,North,Resort,5,2,0,HB,No,No,Refundable,Online,Yes,Check-In,No,0,182,3,31
21455733,M,64,Latino,Grad,50K -- 100K,North,Resort,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,244,3,84
79126361,M,58,African American,Mid-School,<25K,South,Airport Hotels,3,3,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,143,1,10
47970298,M,66,African American,College,25K --50K,East,Airport Hotels,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,134,2,113
5836121,M,47,African American,College,25K --50K,South,City Hotel,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,123,1,85
58520588,F,38,African American,Mid-School,<25K,East,City Hotel,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,128,1,40
80541317,M,47,Latino,College,25K --50K,East,City Hotel,2,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,10,235,1,31
11489870,F,57,African American,Grad,>100K,South,Airport Hotels,5,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,15,240,1,33
43887392,F,44,African American,High-School,50K -- 100K,East,Airport Hotels,4,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,195,1,33
54951921,M,18,caucasian,College,25K --50K,South,Resort,5,1,1,HB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,5,122,1,99
73437024,M,38,Latino,Mid-School,<25K,South,Resort,3,3,1,BB,No,No,No Deposit,Agent,No,Check-In,No,0,209,1,43
23933263,F,46,Latino,Mid-School,<25K,East,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,209,1,303
24658511,F,52,caucasian,Grad,<25K,South,Resort,1,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,20,174,4,32
52241192,M,38,African American,Mid-School,25K --50K,South,Resort,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,192,1,116
52771262,F,24,Asian American,High-School,>100K,East,City Hotel,3,2,1,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,10,104,1,69
94323201,M,51,Latino,High-School,>100K,East,Airport Hotels,3,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,100,1,109
37021657,F,40,caucasian,College,>100K,South,City Hotel,1,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,176,1,108
59233205,F,18,caucasian,High-School,25K --50K,North,City Hotel,4,2,2,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,40,170,1,32
16747880,M,19,caucasian,High-School,25K --50K,East,Airport Hotels,3,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,128,1,32
69638432,M,30,caucasian,College,25K --50K,North,Resort,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,195,1,32
40229787,M,55,caucasian,Grad,50K -- 100K,South,Airport Hotels,3,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,217,2,-2
92696639,F,46,African American,High-School,<25K,East,Resort,2,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,No,0,163,2,-2
4880760,M,63,Latino,College,50K -- 100K,South,Resort,1,1,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,15,135,3,-3
50945251,M,39,African American,College,25K --50K,North,City Hotel,4,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,20,150,1,-1
69987619,F,70,African American,Mid-School,>100K,West,City Hotel,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,138,1,83
48742153,M,55,caucasian,College,>100K,South,City Hotel,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,133,1,70
48724756,F,59,Latino,Grad,50K -- 100K,North,Airport Hotels,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,148,1,15
68362415,M,32,Asian American,Mid-School,25K --50K,South,City Hotel,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,239,1,53
55193724,M,25,Asian American,High-School,<25K,South,City Hotel,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,178,1,7
91408352,F,55,caucasian,High-School,25K --50K,East,Resort,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,125,1,35
35312383,M,38,Asian American,College,>100K,North,Airport Hotels,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,202,1,39
75324074,F,63,Latino,Grad,25K --50K,East,City Hotel,2,2,0,BB,No,No,No Deposit,Agent,No,Check-In,Yes,5,211,1,58
70551731,F,28,African American,College,<25K,North,Airport Hotels,1,1,1,HB,No,No,No Deposit,Direct,Yes,Check-In,No,0,137,2,77
20338166,M,21,African American,Mid-School,50K -- 100K,East,City Hotel,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,5,156,4,28
37962478,M,65,Asian American,High-School,25K --50K,South,Resort,2,3,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,180,1,109
56232021,F,56,Latino,Mid-School,>100K,North,Airport Hotels,4,3,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,10,194,4,29
21330134,F,55,caucasian,High-School,>100K,South,Airport Hotels,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,No,0,250,2,51
53403212,F,18,caucasian,High-School,<25K,West,Airport Hotels,2,1,0,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,5,214,1,1
24228277,M,47,Latino,High-School,<25K,South,Airport Hotels,3,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,199,2,6
37578286,M,38,caucasian,High-School,25K --50K,North,Airport Hotels,4,2,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,182,2,70
7031216,F,58,Asian American,Grad,50K -- 100K,East,City Hotel,3,1,1,BB,No,No,Refundable,Online,No,Check-In,Yes,20,115,3,9
65300358,M,55,Asian American,College,25K --50K,South,Resort,4,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,25,137,1,47
20740451,M,42,Asian American,Mid-School,50K -- 100K,East,City Hotel,2,2,1,FB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,25,233,2,88
66263131,M,19,caucasian,High-School,25K --50K,North,Airport Hotels,1,2,0,HB,No,No,No Deposit,Agent,No,Check-In,Yes,5,110,1,33
26661465,F,55,caucasian,Grad,>100K,South,Airport Hotels,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,112,1,57
10490737,M,60,Asian American,College,25K --50K,North,Resort,1,3,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,231,2,57
60842071,M,21,African American,Grad,<25K,South,City Hotel,1,1,0,FB,No,No,No Deposit,Direct,No,Check-In,Yes,10,219,1,89
66362812,F,30,caucasian,College,50K -- 100K,South,City Hotel,2,1,1,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,40,201,2,114
54930066,M,35,African American,College,50K -- 100K,South,Airport Hotels,3,1,2,BB,No,No,No Deposit,Online,No,Check-In,Yes,5,160,2,29
21905005,F,54,Asian American,Grad,25K --50K,South,Resort,3,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,240,1,50
65137690,F,30,caucasian,College,>100K,West,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,106,1,47
83328436,M,34,Asian American,College,<25K,West,Resort,2,3,0,BB,No,No,Refundable,Online,No,Check-In,Yes,10,171,2,57
73845650,M,55,Asian American,College,50K -- 100K,South,Resort,2,2,1,BB,No,No,Non-Refundable,Agent,No,Check-In,Yes,25,151,1,96
937888,F,48,Latino,Mid-School,25K --50K,West,Resort,2,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,230,2,10
44726479,M,52,Latino,High-School,>100K,East,Resort,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,244,3,61
69095091,M,23,Latino,Grad,25K --50K,North,City Hotel,2,2,0,BB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,20,194,1,30
78048793,M,43,Asian American,College,>100K,East,Airport Hotels,1,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,20,247,1,58
40753756,F,56,Asian American,High-School,50K -- 100K,South,Resort,2,3,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,237,2,53
8269467,M,29,caucasian,College,50K -- 100K,South,Airport Hotels,3,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,188,1,80
59595468,F,23,Latino,Grad,25K --50K,South,Airport Hotels,1,2,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,117,2,-1
23126534,F,62,African American,High-School,25K --50K,West,Airport Hotels,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,169,2,32
46489680,F,32,African American,High-School,50K -- 100K,East,Airport Hotels,2,2,1,BB,No,No,No Deposit,Direct,No,Check-In,Yes,15,120,1,12
63203522,M,21,Asian American,College,<25K,West,City Hotel,2,2,1,BB,No,No,Refundable,Online,Yes,Check-In,No,0,249,3,37
62004838,M,55,caucasian,Grad,>100K,East,Airport Hotels,3,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,10,198,1,0
68882341,M,60,caucasian,High-School,50K -- 100K,South,Airport Hotels,1,2,1,BB,No,No,No Deposit,Direct,No,Check-In,Yes,25,206,1,33
96507770,F,23,Asian American,College,25K --50K,South,City Hotel,2,3,0,BB,Yes,No,No Deposit,Direct,No,Check-In,No,0,144,2,86
52776450,F,55,Asian American,Mid-School,25K --50K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,170,2,7
94805829,M,23,African American,High-School,25K --50K,West,Resort,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,127,3,21
52970950,F,63,caucasian,College,50K -- 100K,East,Airport Hotels,2,2,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,5,234,2,95
67790560,F,41,Latino,High-School,<25K,North,Airport Hotels,4,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,30,151,1,59
31188538,F,60,Asian American,High-School,25K --50K,West,City Hotel,5,1,0,BB,No,No,Refundable,Online,Yes,Check-In,No,0,180,1,99
4061671,M,60,caucasian,College,50K -- 100K,South,Resort,1,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,106,3,47
74424021,M,22,Latino,Grad,25K --50K,North,City Hotel,5,3,0,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,199,1,46
43156647,F,46,caucasian,College,<25K,East,Airport Hotels,2,3,0,BB,No,No,Non-Refundable,Direct,Yes,Check-In,Yes,20,188,2,6
4536787,F,43,Latino,College,<25K,East,City Hotel,4,1,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,213,2,32
27932152,M,50,African American,High-School,25K --50K,East,City Hotel,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,150,3,44
96927908,F,35,Asian American,High-School,50K -- 100K,South,Resort,2,1,1,HB,No,No,Refundable,Online,No,Check-In,No,0,197,1,114
48833434,M,32,caucasian,College,50K -- 100K,East,Airport Hotels,3,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,194,3,76
60760596,F,44,Latino,High-School,<25K,West,Resort,3,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,100,1,90
58205556,F,48,Asian American,High-School,25K --50K,East,City Hotel,2,2,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,130,3,95
55320235,M,41,African American,Mid-School,<25K,North,City Hotel,1,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,209,1,108
40762398,M,58,Latino,Mid-School,<25K,North,Airport Hotels,3,2,1,BB,Yes,Yes,No Deposit,Online,No,Check-In,No,0,181,2,-2
15359501,M,35,Latino,Mid-School,50K -- 100K,West,Airport Hotels,2,1,1,BB,No,No,Refundable,Online,No,Check-In,Yes,5,130,1,97
81064477,M,40,Latino,Grad,<25K,West,City Hotel,3,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,246,1,-1
77175875,M,19,Latino,College,<25K,South,Airport Hotels,2,2,2,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,163,1,8
31446312,F,64,Latino,College,50K -- 100K,South,Resort,1,1,1,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,112,1,61
21758467,M,70,African American,College,<25K,North,Airport Hotels,4,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,124,1,44
18217247,F,50,African American,Grad,>100K,South,City Hotel,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,123,1,41
16567671,F,36,African American,College,<25K,South,Airport Hotels,3,2,0,BB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,180,1,53
82737985,F,37,Asian American,College,<25K,South,City Hotel,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,244,2,49
16185004,F,37,caucasian,College,25K --50K,North,Airport Hotels,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,156,1,53
48216863,F,56,Latino,Grad,50K -- 100K,East,City Hotel,2,1,0,HB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,20,112,1,57
